job_name,task_name,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
pai-pod-007508,tensorflow,Terminated,1169960.0,1170534.0,600.0,29.296875,50.0,MISC
pai-pod-007509,tensorflow,Terminated,1169960.0,1170823.0,600.0,29.296875,50.0,MISC
pai-pod-007510,tensorflow,Terminated,1169961.0,1170200.0,600.0,29.296875,50.0,MISC
pai-pod-007511,tensorflow,Terminated,1169961.0,1172822.0,600.0,29.296875,50.0,MISC
pai-pod-007512,tensorflow,Terminated,1169961.0,1170554.0,600.0,29.296875,50.0,MISC
pai-pod-007513,tensorflow,Terminated,1169961.0,1170966.0,600.0,29.296875,50.0,MISC
pai-pod-007514,tensorflow,Terminated,1169961.0,1170654.0,600.0,29.296875,50.0,MISC
pai-pod-007515,tensorflow,Terminated,1169961.0,1170632.0,600.0,29.296875,50.0,MISC
pai-pod-007516,tensorflow,Terminated,1169961.0,1170614.0,600.0,29.296875,50.0,MISC
pai-pod-007517,tensorflow,Terminated,1169961.0,1170272.0,600.0,29.296875,50.0,MISC
pai-pod-007518,tensorflow,Terminated,1169962.0,1170773.0,600.0,29.296875,50.0,MISC
pai-pod-007519,tensorflow,Terminated,1169962.0,1170066.0,600.0,29.296875,100.0,T4
pai-pod-007520,tensorflow,Terminated,1169962.0,1170180.0,600.0,29.296875,50.0,MISC
pai-pod-007521,tensorflow,Terminated,1169962.0,1170985.0,600.0,29.296875,50.0,MISC
pai-pod-007522,tensorflow,Terminated,1169963.0,1171074.0,600.0,29.296875,50.0,MISC
pai-pod-007523,tensorflow,Terminated,1169963.0,1171450.0,600.0,29.296875,50.0,MISC
pai-pod-007524,tensorflow,Terminated,1169963.0,1170895.0,600.0,29.296875,50.0,MISC
pai-pod-007525,tensorflow,Terminated,1169963.0,1170794.0,600.0,29.296875,50.0,MISC
pai-pod-007526,tensorflow,Terminated,1169965.0,1171660.0,600.0,29.296875,50.0,MISC
pai-pod-007527,tensorflow,Terminated,1169983.0,1171751.0,600.0,29.296875,50.0,MISC
pai-pod-007528,tensorflow,Terminated,1169983.0,1172507.0,600.0,29.296875,50.0,MISC
pai-pod-007529,tensorflow,Terminated,1169984.0,1170321.0,600.0,29.296875,50.0,MISC
pai-pod-007530,tensorflow,Terminated,1169984.0,1170502.0,600.0,29.296875,50.0,MISC
pai-pod-007531,tensorflow,Terminated,1169984.0,1170652.0,600.0,29.296875,50.0,MISC
pai-pod-007532,tensorflow,Terminated,1169990.0,1180238.0,600.0,29.296875,100.0,MISC
pai-pod-007533,tensorflow,Terminated,1170027.0,1170091.0,600.0,29.296875,100.0,MISC
pai-pod-007534,tensorflow,Terminated,1170039.0,1170224.0,600.0,29.296875,100.0,T4
pai-pod-007535,tensorflow,Terminated,1170081.0,1170121.0,600.0,29.296875,100.0,MISC
pai-pod-007536,tensorflow,Terminated,1170121.0,1170282.0,600.0,29.296875,25.0,MISC
pai-pod-007537,tensorflow,Terminated,1170124.0,1196251.0,600.0,29.296875,200.0,T4
pai-pod-007538,tensorflow,Terminated,1170127.0,1170317.0,600.0,29.296875,25.0,MISC
pai-pod-007539,ReduceTask,Terminated,1170134.0,1170189.0,100.0,1.97265625,,
pai-pod-007540,DecoderWorker,Terminated,1170134.0,1170181.0,800.0,19.55078125,,
pai-pod-007541,tensorflow,Terminated,1170140.0,1170160.0,600.0,29.296875,100.0,MISC
pai-pod-007542,xComputeWorker,Terminated,1170156.0,1170511.0,1000.0,19.55078125,50.0,T4
pai-pod-007543,tensorflow,Terminated,1170169.0,1170214.0,600.0,29.296875,25.0,T4
pai-pod-007544,tensorflow,Terminated,1170172.0,1170218.0,600.0,29.296875,25.0,T4
pai-pod-007545,tensorflow,Terminated,1170211.0,1170537.0,600.0,29.296875,100.0,T4
pai-pod-007546,tensorflow,Terminated,1170220.0,1213961.0,100.0,29.296875,100.0,MISC
pai-pod-007547,evaluator,Terminated,1170220.0,1172428.0,600.0,29.296875,25.0,T4
pai-pod-007548,PyTorchWorker,Terminated,1170264.0,1170271.0,1800.0,58.59375,100.0,T4
pai-pod-007549,xComputeWorker,Terminated,1170274.0,1170624.0,1000.0,19.55078125,50.0,T4
pai-pod-007550,tensorflow,Terminated,1170275.0,1170329.0,600.0,29.296875,200.0,MISC
pai-pod-007551,tensorflow,Terminated,1170280.0,1170340.0,600.0,29.296875,100.0,MISC
pai-pod-007552,tensorflow,Terminated,1170280.0,1170465.0,600.0,29.296875,100.0,T4
pai-pod-007553,tensorflow,Terminated,1170287.0,1170477.0,600.0,29.296875,100.0,MISC
pai-pod-007554,tensorflow,Terminated,1170310.0,1170414.0,600.0,29.296875,100.0,T4
pai-pod-007555,tensorflow,Terminated,1170323.0,1170448.0,600.0,29.296875,100.0,T4
pai-pod-007556,xComputeWorker,Terminated,1170335.0,1170761.0,1000.0,19.55078125,50.0,T4
pai-pod-007557,tensorflow,Terminated,1170339.0,1170522.0,600.0,29.296875,25.0,MISC
pai-pod-007558,tensorflow,Terminated,1170342.0,1171026.0,600.0,29.296875,100.0,MISC
pai-pod-007559,tensorflow,Terminated,1170358.0,1171024.0,600.0,29.296875,100.0,MISC
pai-pod-007560,evaluator,Terminated,1170368.0,1173430.0,600.0,29.296875,25.0,T4
pai-pod-007561,evaluator,Terminated,1170370.0,1173372.0,600.0,29.296875,25.0,T4
pai-pod-007562,evaluator,Terminated,1170370.0,1173202.0,600.0,29.296875,25.0,T4
pai-pod-007563,evaluator,Terminated,1170370.0,1173372.0,600.0,29.296875,25.0,T4
pai-pod-007564,evaluator,Terminated,1170370.0,1173252.0,600.0,29.296875,25.0,T4
pai-pod-007565,evaluator,Terminated,1170370.0,1173442.0,600.0,29.296875,25.0,T4
pai-pod-007566,evaluator,Terminated,1170370.0,1173673.0,600.0,29.296875,25.0,T4
pai-pod-007567,evaluator,Terminated,1170371.0,1173404.0,600.0,29.296875,25.0,T4
pai-pod-007568,evaluator,Terminated,1170371.0,1173403.0,600.0,29.296875,25.0,T4
pai-pod-007569,tensorflow,Terminated,1170377.0,1171076.0,600.0,29.296875,100.0,MISC
pai-pod-007570,tensorflow,Terminated,1170393.0,1171075.0,600.0,29.296875,100.0,MISC
pai-pod-007571,tensorflow,Terminated,1170397.0,1172496.0,600.0,29.296875,100.0,MISC
pai-pod-007572,tensorflow,Terminated,1170409.0,1171177.0,600.0,29.296875,100.0,MISC
pai-pod-007573,tensorflow,Terminated,1170423.0,1170447.0,600.0,29.296875,100.0,T4
pai-pod-007574,tensorflow,Terminated,1170438.0,1192577.0,1600.0,29.296875,100.0,V100
pai-pod-007575,xComputeWorker,Terminated,1170461.0,1170873.0,1000.0,19.55078125,50.0,T4
pai-pod-007576,tensorflow,Terminated,1170473.0,1176254.0,600.0,29.296875,100.0,MISC
pai-pod-007577,tensorflow,Terminated,1170490.0,1178422.0,600.0,29.296875,100.0,MISC
pai-pod-007578,tensorflow,Terminated,1170505.0,1178076.0,600.0,29.296875,100.0,MISC
pai-pod-007579,tensorflow,Terminated,1170507.0,1170605.0,600.0,29.296875,25.0,MISC
pai-pod-007580,tensorflow,Terminated,1170511.0,1170703.0,600.0,29.296875,25.0,MISC
pai-pod-007581,tensorflow,Terminated,1170514.0,1170659.0,600.0,29.296875,100.0,T4
pai-pod-007582,tensorflow,Terminated,1170522.0,1173752.0,600.0,29.296875,100.0,T4
pai-pod-007583,tensorflow,Terminated,1170522.0,1178096.0,600.0,29.296875,100.0,MISC
pai-pod-007584,tensorflow,Terminated,1170527.0,1170612.0,600.0,29.296875,100.0,T4
pai-pod-007585,tensorflow,Terminated,1170538.0,1177160.0,600.0,29.296875,100.0,MISC
pai-pod-007586,tensorflow,Terminated,1170552.0,1176821.0,600.0,29.296875,100.0,MISC
pai-pod-007587,evaluator,Terminated,1170565.0,1178561.0,600.0,29.296875,25.0,T4
pai-pod-007588,evaluator,Terminated,1170565.0,1176908.0,600.0,29.296875,25.0,T4
pai-pod-007589,evaluator,Terminated,1170565.0,1176968.0,600.0,29.296875,25.0,T4
pai-pod-007590,tensorflow,Terminated,1170565.0,1170589.0,600.0,29.296875,100.0,T4
pai-pod-007591,tensorflow,Terminated,1170569.0,1175605.0,600.0,29.296875,100.0,MISC
pai-pod-007592,tensorflow,Terminated,1170583.0,1175260.0,600.0,29.296875,100.0,MISC
pai-pod-007593,xComputeWorker,Terminated,1170585.0,1171016.0,1000.0,19.55078125,50.0,T4
pai-pod-007594,tensorflow,Terminated,1170600.0,1176134.0,600.0,29.296875,100.0,MISC
pai-pod-007595,TVMTuneMain,Terminated,1170608.0,1181325.0,1600.0,10.01953125,100.0,T4
pai-pod-007596,tensorflow,Terminated,1170613.0,1170656.0,600.0,29.296875,100.0,T4
pai-pod-007597,tensorflow,Terminated,1170616.0,1178733.0,600.0,29.296875,100.0,MISC
pai-pod-007598,tensorflow,Terminated,1170631.0,1177499.0,600.0,29.296875,100.0,MISC
pai-pod-007599,tensorflow,Terminated,1170646.0,1176420.0,600.0,29.296875,100.0,MISC
pai-pod-007600,tensorflow,Terminated,1170655.0,1211696.0,600.0,29.296875,100.0,T4
pai-pod-007601,tensorflow,Terminated,1170657.0,1211797.0,600.0,29.296875,100.0,T4
pai-pod-007602,tensorflow,Terminated,1170664.0,1177557.0,600.0,29.296875,100.0,MISC
pai-pod-007603,tensorflow,Terminated,1170667.0,1170742.0,600.0,29.296875,100.0,T4
pai-pod-007604,tensorflow,Terminated,1170680.0,1175128.0,600.0,29.296875,100.0,MISC
pai-pod-007605,tensorflow,Terminated,1170696.0,1175989.0,600.0,29.296875,100.0,MISC
pai-pod-007606,xComputeWorker,Terminated,1170708.0,1171370.0,1000.0,19.55078125,50.0,T4
pai-pod-007607,tensorflow,Terminated,1170712.0,1178663.0,600.0,29.296875,100.0,MISC
pai-pod-007608,tensorflow,Terminated,1170727.0,1176193.0,600.0,29.296875,100.0,MISC
pai-pod-007609,tensorflow,Terminated,1170742.0,1177731.0,600.0,29.296875,100.0,MISC
pai-pod-007610,tensorflow,Terminated,1170757.0,1175675.0,600.0,29.296875,100.0,MISC
pai-pod-007611,tensorflow,Terminated,1170765.0,1171286.0,600.0,29.296875,25.0,MISC
pai-pod-007612,tensorflow,Terminated,1170774.0,1171679.0,600.0,29.296875,100.0,MISC
pai-pod-007613,tensorflow,Terminated,1170787.0,1175251.0,600.0,29.296875,100.0,MISC
pai-pod-007614,tensorflow,Terminated,1170794.0,1170818.0,600.0,29.296875,100.0,T4
pai-pod-007615,tensorflow,Terminated,1170795.0,1171549.0,600.0,29.296875,100.0,MISC
pai-pod-007616,tensorflow,Terminated,1170800.0,1181024.0,600.0,29.296875,200.0,T4
pai-pod-007617,tensorflow,Terminated,1170804.0,1176135.0,600.0,29.296875,100.0,MISC
pai-pod-007618,tensorflow,Terminated,1170821.0,1175683.0,600.0,29.296875,100.0,MISC
pai-pod-007619,xComputeWorker,Terminated,1170835.0,1171852.0,1000.0,19.55078125,50.0,T4
pai-pod-007620,xComputeWorker,Terminated,1170835.0,1171471.0,1000.0,19.55078125,50.0,T4
pai-pod-007621,tensorflow,Terminated,1170836.0,1176155.0,600.0,29.296875,100.0,MISC
pai-pod-007622,tensorflow,Terminated,1170857.0,1175487.0,600.0,29.296875,100.0,MISC
pai-pod-007623,tensorflow,Terminated,1170869.0,1176372.0,600.0,29.296875,100.0,MISC
pai-pod-007624,tensorflow,Terminated,1170884.0,1176175.0,600.0,29.296875,100.0,MISC
pai-pod-007625,tensorflow,Terminated,1170900.0,1175723.0,600.0,29.296875,100.0,MISC
pai-pod-007626,tensorflow,Terminated,1170908.0,1171082.0,600.0,29.296875,200.0,MISC
pai-pod-007627,tensorflow,Terminated,1170910.0,1171015.0,600.0,29.296875,100.0,T4
pai-pod-007628,tensorflow,Terminated,1170911.0,1170947.0,600.0,29.296875,100.0,T4
pai-pod-007629,tensorflow,Terminated,1170916.0,1175198.0,600.0,29.296875,100.0,MISC
pai-pod-007630,tensorflow,Terminated,1170922.0,1171125.0,600.0,29.296875,25.0,MISC
pai-pod-007631,xComputeWorker,Terminated,1170926.0,1171935.0,1000.0,19.55078125,50.0,T4
pai-pod-007632,tensorflow,Terminated,1170930.0,1176235.0,600.0,29.296875,100.0,MISC
pai-pod-007633,tensorflow,Terminated,1170974.0,1170998.0,600.0,29.296875,100.0,T4
pai-pod-007634,PyTorchWorker,Terminated,1170981.0,1171037.0,1800.0,58.59375,100.0,T4
pai-pod-007635,PyTorchWorker,Terminated,1170984.0,1171258.0,1800.0,58.59375,100.0,T4
pai-pod-007636,TensorboardTask,Terminated,1171004.0,1181424.0,800.0,31.26953125,,
pai-pod-007637,tensorflow,Terminated,1171032.0,1171093.0,600.0,29.296875,100.0,MISC
pai-pod-007638,TensorboardTask,Terminated,1171032.0,1172261.0,800.0,31.26953125,,
pai-pod-007639,OpenmpiTracker,Terminated,1171052.0,1180339.0,100.0,0.99609375,,
pai-pod-007640,tensorflow,Terminated,1171066.0,1176537.0,600.0,29.296875,100.0,MISC
pai-pod-007641,tensorflow,Terminated,1171073.0,1171265.0,600.0,29.296875,100.0,MISC
pai-pod-007642,tensorflow,Terminated,1171107.0,1174460.0,600.0,29.296875,100.0,MISC
pai-pod-007643,xComputeWorker,Terminated,1171111.0,1171825.0,1000.0,19.55078125,50.0,T4
pai-pod-007644,tensorflow,Terminated,1171129.0,1171194.0,600.0,29.296875,100.0,MISC
pai-pod-007645,tensorflow,Terminated,1171158.0,1171184.0,600.0,29.296875,100.0,MISC
pai-pod-007646,tensorflow,Terminated,1171166.0,1171270.0,600.0,29.296875,100.0,T4
pai-pod-007647,PyTorchWorker,Terminated,1171168.0,1171175.0,1800.0,58.59375,1.0,T4
pai-pod-007648,tensorflow,Terminated,1171173.0,1171277.0,600.0,29.296875,100.0,T4
pai-pod-007649,tensorflow,Terminated,1171185.0,1171211.0,600.0,29.296875,50.0,T4
pai-pod-007650,tensorflow,Terminated,1171188.0,1171282.0,600.0,29.296875,100.0,T4
pai-pod-007651,tensorflow,Terminated,1171190.0,1171284.0,600.0,29.296875,100.0,T4
pai-pod-007652,tensorflow,Terminated,1171218.0,1171466.0,600.0,29.296875,25.0,MISC
pai-pod-007653,tensorflow,Terminated,1171220.0,1171487.0,600.0,29.296875,100.0,MISC
pai-pod-007654,PyTorchWorker,Terminated,1171280.0,1171287.0,1800.0,58.59375,1.0,T4
pai-pod-007655,PyTorchWorker,Terminated,1171296.0,1171319.0,1800.0,58.59375,100.0,T4
pai-pod-007656,evaluator,Terminated,1171299.0,1172747.0,600.0,29.296875,25.0,T4
pai-pod-007657,evaluator,Terminated,1171299.0,1172676.0,600.0,29.296875,25.0,T4
pai-pod-007658,evaluator,Terminated,1171311.0,1172728.0,600.0,29.296875,25.0,T4
pai-pod-007659,evaluator,Terminated,1171311.0,1172868.0,600.0,29.296875,25.0,T4
pai-pod-007660,evaluator,Terminated,1171311.0,1172829.0,600.0,29.296875,25.0,T4
pai-pod-007661,evaluator,Terminated,1171311.0,1172808.0,600.0,29.296875,25.0,T4
pai-pod-007662,evaluator,Terminated,1171311.0,1172878.0,600.0,29.296875,25.0,T4
pai-pod-007663,evaluator,Terminated,1171312.0,1173102.0,600.0,29.296875,25.0,T4
pai-pod-007664,evaluator,Terminated,1171313.0,1172870.0,600.0,29.296875,25.0,T4
pai-pod-007665,PyTorchWorker,Terminated,1171314.0,1171496.0,800.0,29.296875,100.0,MISC
pai-pod-007666,evaluator,Terminated,1171314.0,1173013.0,600.0,29.296875,25.0,T4
pai-pod-007667,evaluator,Terminated,1171314.0,1172963.0,600.0,29.296875,25.0,T4
pai-pod-007668,evaluator,Terminated,1171314.0,1172923.0,600.0,29.296875,25.0,T4
pai-pod-007669,evaluator,Terminated,1171314.0,1172954.0,600.0,29.296875,25.0,T4
pai-pod-007670,evaluator,Terminated,1171314.0,1172974.0,600.0,29.296875,25.0,T4
pai-pod-007671,evaluator,Terminated,1171315.0,1172934.0,600.0,29.296875,25.0,T4
pai-pod-007672,evaluator,Terminated,1171315.0,1172964.0,600.0,29.296875,25.0,T4
pai-pod-007673,evaluator,Terminated,1171315.0,1173004.0,600.0,29.296875,25.0,T4
pai-pod-007674,evaluator,Terminated,1171316.0,1172855.0,600.0,29.296875,25.0,T4
pai-pod-007675,evaluator,Terminated,1171316.0,1172934.0,600.0,29.296875,25.0,T4
pai-pod-007676,evaluator,Terminated,1171316.0,1172864.0,600.0,29.296875,25.0,T4
pai-pod-007677,evaluator,Terminated,1171317.0,1172905.0,600.0,29.296875,25.0,T4
pai-pod-007678,evaluator,Terminated,1171317.0,1172936.0,600.0,29.296875,25.0,T4
pai-pod-007679,evaluator,Terminated,1171317.0,1172876.0,600.0,29.296875,25.0,T4
pai-pod-007680,evaluator,Terminated,1171317.0,1172886.0,600.0,29.296875,25.0,T4
pai-pod-007681,evaluator,Terminated,1171317.0,1172855.0,600.0,29.296875,25.0,T4
pai-pod-007682,evaluator,Terminated,1171319.0,1172877.0,600.0,29.296875,25.0,T4
pai-pod-007683,tensorflow,Terminated,1171322.0,1171514.0,600.0,29.296875,25.0,MISC
pai-pod-007684,tensorflow,Terminated,1171384.0,1412238.0,3200.0,29.296875,800.0,V100
pai-pod-007685,tensorflow,Terminated,1171417.0,1171454.0,600.0,29.296875,25.0,MISC
pai-pod-007686,tensorflow,Terminated,1171425.0,1171630.0,600.0,29.296875,100.0,T4
pai-pod-007687,TensorboardTask,Terminated,1171440.0,1172322.0,100.0,1.97265625,,
pai-pod-007688,tensorflow,Terminated,1171455.0,1172229.0,600.0,29.296875,25.0,MISC
pai-pod-007689,tensorflow,Terminated,1171465.0,1172290.0,600.0,29.296875,25.0,MISC
pai-pod-007690,xComputeWorker,Terminated,1171486.0,1172390.0,1000.0,19.55078125,50.0,T4
pai-pod-007691,PyTorchWorker,Terminated,1171528.0,1171538.0,1800.0,58.59375,1.0,T4
pai-pod-007692,xComputeWorker,Terminated,1171549.0,1171933.0,1000.0,19.55078125,50.0,T4
pai-pod-007693,tensorflow,Terminated,1171576.0,1171994.0,600.0,29.296875,100.0,MISC
pai-pod-007694,tensorflow,Terminated,1171639.0,1172187.0,600.0,29.296875,25.0,MISC
pai-pod-007695,tensorflow,Terminated,1171673.0,1171787.0,600.0,29.296875,25.0,MISC
pai-pod-007696,tensorflow,Terminated,1171678.0,1171787.0,600.0,29.296875,25.0,MISC
pai-pod-007697,PyTorchWorker,Terminated,1171738.0,1172328.0,1800.0,58.59375,100.0,MISC
pai-pod-007698,tensorflow,Terminated,1171745.0,1171934.0,600.0,29.296875,25.0,MISC
pai-pod-007699,tensorflow,Terminated,1171758.0,1171959.0,600.0,29.296875,50.0,MISC
pai-pod-007700,PyTorchWorker,Terminated,1171838.0,1171848.0,1800.0,58.59375,2.0,T4
pai-pod-007701,xComputeWorker,Terminated,1171884.0,1173973.0,1000.0,19.55078125,50.0,T4
pai-pod-007702,xComputeWorker,Terminated,1171888.0,1172484.0,1000.0,19.55078125,50.0,T4
pai-pod-007703,PyTorchWorker,Terminated,1171912.0,1171921.0,1800.0,58.59375,2.0,T4
pai-pod-007704,PyTorchWorker,Terminated,1171942.0,1175893.0,1800.0,58.59375,100.0,T4
pai-pod-007705,ReduceTask,Terminated,1171968.0,1172029.0,100.0,1.97265625,,
pai-pod-007706,tensorflow,Terminated,1171984.0,1172310.0,600.0,29.296875,100.0,T4
pai-pod-007707,tensorflow,Terminated,1171985.0,1172098.0,600.0,29.296875,25.0,MISC
pai-pod-007708,xComputeWorker,Terminated,1172009.0,1172499.0,1000.0,19.55078125,50.0,T4
pai-pod-007709,xComputeWorker,Terminated,1172016.0,1172405.0,1000.0,19.55078125,50.0,T4
pai-pod-007710,tensorflow,Terminated,1172023.0,1172086.0,600.0,29.296875,100.0,MISC
pai-pod-007711,tensorflow,Terminated,1172052.0,1172116.0,600.0,29.296875,100.0,T4
pai-pod-007712,tensorflow,Terminated,1172073.0,1172177.0,600.0,29.296875,100.0,T4
pai-pod-007713,tensorflow,Terminated,1172083.0,1205096.0,600.0,29.296875,100.0,MISC
pai-pod-007714,PyTorchWorker,Terminated,1172088.0,1172097.0,1800.0,58.59375,2.0,T4
pai-pod-007715,tensorflow,Terminated,1172096.0,1172131.0,600.0,29.296875,100.0,T4
pai-pod-007716,tensorflow,Terminated,1172109.0,1174484.0,600.0,29.296875,25.0,T4
pai-pod-007717,tensorflow,Terminated,1172152.0,1172353.0,600.0,29.296875,25.0,MISC
pai-pod-007718,tensorflow,Terminated,1172185.0,1180700.0,600.0,29.296875,25.0,MISC
pai-pod-007719,tensorflow,Terminated,1172199.0,1172217.0,600.0,29.296875,100.0,MISC
pai-pod-007720,tensorflow,Terminated,1172339.0,1172364.0,600.0,29.296875,100.0,T4
pai-pod-007721,tensorflow,Terminated,1172369.0,1173828.0,600.0,29.296875,25.0,MISC
pai-pod-007722,TensorboardTask,Terminated,1172382.0,1178813.0,100.0,1.97265625,,
pai-pod-007723,evaluator,Terminated,1172450.0,1175080.0,600.0,29.296875,25.0,T4
pai-pod-007724,evaluator,Terminated,1172452.0,1175263.0,600.0,29.296875,25.0,T4
pai-pod-007725,PyTorchWorker,Terminated,1172495.0,1193254.0,300.0,292.96875,800.0,V100
pai-pod-007726,xComputeWorker,Terminated,1172505.0,1172886.0,1000.0,19.55078125,50.0,T4
pai-pod-007727,xComputeWorker,Terminated,1172507.0,1172883.0,1000.0,19.55078125,50.0,T4
pai-pod-007728,tensorflow,Terminated,1172513.0,1173038.0,600.0,29.296875,25.0,MISC
pai-pod-007729,PyTorchWorker,Terminated,1172526.0,1173746.0,800.0,9.765625,100.0,MISC
pai-pod-007730,tensorflow,Terminated,1172532.0,1174051.0,600.0,29.296875,100.0,MISC
pai-pod-007731,PyTorchWorker,Terminated,1172534.0,1188482.0,300.0,292.96875,800.0,V100
pai-pod-007732,tensorflow,Terminated,1172571.0,1172784.0,600.0,29.296875,25.0,MISC
pai-pod-007733,evaluator,Terminated,1172574.0,1187328.0,600.0,29.296875,25.0,T4
pai-pod-007734,evaluator,Terminated,1172574.0,1187671.0,600.0,29.296875,25.0,T4
pai-pod-007735,evaluator,Terminated,1172574.0,1187139.0,600.0,29.296875,25.0,T4
pai-pod-007736,evaluator,Terminated,1172575.0,1187320.0,600.0,29.296875,25.0,T4
pai-pod-007737,evaluator,Terminated,1172576.0,1187361.0,600.0,29.296875,25.0,T4
pai-pod-007738,evaluator,Terminated,1172576.0,1187502.0,600.0,29.296875,25.0,T4
pai-pod-007739,xComputeWorker,Terminated,1172577.0,1173167.0,1000.0,19.55078125,50.0,T4
pai-pod-007740,evaluator,Terminated,1172579.0,1187656.0,600.0,29.296875,25.0,T4
pai-pod-007741,evaluator,Terminated,1172579.0,1187676.0,600.0,29.296875,25.0,T4
pai-pod-007742,evaluator,Terminated,1172579.0,1188137.0,600.0,29.296875,25.0,T4
pai-pod-007743,evaluator,Terminated,1172579.0,1189732.0,600.0,29.296875,25.0,T4
pai-pod-007744,evaluator,Terminated,1172579.0,1188398.0,600.0,29.296875,25.0,T4
pai-pod-007745,evaluator,Terminated,1172579.0,1186593.0,600.0,29.296875,25.0,T4
pai-pod-007746,evaluator,Terminated,1172579.0,1187235.0,600.0,29.296875,25.0,T4
pai-pod-007747,evaluator,Terminated,1172582.0,1189962.0,600.0,29.296875,25.0,T4
pai-pod-007748,evaluator,Terminated,1172582.0,1187786.0,600.0,29.296875,25.0,T4
pai-pod-007749,evaluator,Terminated,1172585.0,1187793.0,600.0,29.296875,25.0,T4
pai-pod-007750,evaluator,Terminated,1172585.0,1187889.0,600.0,29.296875,25.0,T4
pai-pod-007751,evaluator,Terminated,1172585.0,1187778.0,600.0,29.296875,25.0,T4
pai-pod-007752,evaluator,Terminated,1172585.0,1188514.0,600.0,29.296875,25.0,T4
pai-pod-007753,evaluator,Terminated,1172585.0,1187552.0,600.0,29.296875,25.0,T4
pai-pod-007754,evaluator,Terminated,1172585.0,1190044.0,600.0,29.296875,25.0,T4
pai-pod-007755,evaluator,Terminated,1172585.0,1187963.0,600.0,29.296875,25.0,T4
pai-pod-007756,evaluator,Terminated,1172585.0,1187381.0,600.0,29.296875,25.0,T4
pai-pod-007757,evaluator,Terminated,1172585.0,1189874.0,600.0,29.296875,25.0,T4
pai-pod-007758,evaluator,Terminated,1172585.0,1187908.0,600.0,29.296875,25.0,T4
pai-pod-007759,evaluator,Terminated,1172585.0,1188390.0,600.0,29.296875,25.0,T4
pai-pod-007760,xComputeWorker,Terminated,1172587.0,1173065.0,1000.0,19.55078125,50.0,T4
pai-pod-007761,evaluator,Terminated,1172587.0,1188325.0,600.0,29.296875,25.0,T4
pai-pod-007762,tensorflow,Terminated,1172622.0,1201191.0,600.0,29.296875,400.0,V100
pai-pod-007763,tensorflow,Terminated,1172913.0,1173000.0,600.0,29.296875,100.0,MISC
pai-pod-007764,evaluator,Terminated,1172937.0,1190180.0,600.0,29.296875,25.0,T4
pai-pod-007765,evaluator,Terminated,1172939.0,1190282.0,600.0,29.296875,25.0,T4
pai-pod-007766,evaluator,Terminated,1172941.0,1190065.0,600.0,29.296875,25.0,T4
